farmer_id,username,full_name,gender,date_of_birth,age,category,aadhaar_masked,mobile,state,district,taluka,village,pincode,khasra_number,land_holding_ha,land_type,soil_type,irrigation_source,primary_crop,secondary_crop,tertiary_crop,has_kcc,kcc_bank,pm_kisan_beneficiary,mgnrega_linked,registration_date,status,gat_number,Verified_GAT,pu_id,bhudharna_prakar,pot_kharab_area_ha,aakarnee_rs,satbara_last_date,kisan_id,plot_centroid_lat,plot_centroid_lon,plot_boundary_radius_m,crop_variety,sowing_date,irrigated_status,pmfby_enrolled,pmfby_sum_insured_rs,pmfby_premium_paid_rs,bank_account_masked,ifsc_code,ndvi_baseline,ndvi_current,ndvi_drop_pct,hist_avg_yield_qtl_per_ha,last_survey_date,last_damage_score_pct,last_claim_status
MH-AS-AMR-10000018,shobha.mahale63,Shobha Mahale,Female,2001-11-17,24,OBC,XXXX-XXXX-3196,8397273880,Maharashtra,Amravati,Warud,Warud_Village_76,423288,501/16,2.03,Rain-fed,Alluvial,Drip,Moong Dal,Cotton,Orange,Yes,,Yes,No,2022-07-26,Active,501/16,Verified,32591589823,Bhogtavadar Varg-1,0.0,3.8,04/02/2024,KID7892824847,20.59626,77.651482,80.4,Local Variety,2024-11-06,Rain-fed,No,0,0,XXXX4667XX,MAHB7473181,0.706,0.652,7.6,23.2,,,
MH-AS-OSM-10000019,tukaram.desai22,Tukaram Desai,Male,1985-12-22,40,SC,XXXX-XXXX-4836,7872665239,Maharashtra,Osmanabad,Paranda,Paranda_Village_85,403238,235/34,9.67,Well-irrigated,Black Cotton Soil,Well,Safflower,Sesame,Wheat,Yes,DCCB Pune,No,Yes,2023-05-11,Active,235/34,Verified,32465576748,Bhogtavadar Varg-1,0.4,15.63,16/02/2024,KID8380288830,18.419958,75.854926,175.4,Local Variety,2024-11-03,Rain-fed,Yes,286281,5725,XXXX5159XX,MAHB7334392,0.607,0.428,29.5,23.5,,,
MH-AS-SAT-10000025,mangal.more42,Mangal More,Female,1974-12-02,51,SC,XXXX-XXXX-2685,8886681160,Maharashtra,Satara,Satara,Satara_Village_56,439594,61/47,9.59,Canal-irrigated,Red Laterite,Drip,Soybean,Bajra,,No,DCCB Pune,Yes,No,2022-12-09,Active,61/47,Verified,38943866829,Bhogtavadar Varg-1,0.0,15.67,01/03/2025,KID5125452643,17.958181,73.989384,174.7,JS-9305,2024-06-19,Rain-fed,Yes,242570,4851,XXXX8062XX,MAHB9954202,0.773,0.628,18.8,11.3,,,
MH-AS-NAS-10000015,anil.pawar24,Anil Pawar,Male,1991-04-16,35,ST,XXXX-XXXX-1245,9432794805,Maharashtra,Nashik,Nashik,Nashik_Village_12,414066,766/4,4.59,Canal-irrigated,Alluvial,Borewell,Peas,Onion,Cucumber,No,,No,Yes,2023-01-16,Active,766/4,Verified,38826851692,Bhogtavadar Varg-2,0.0,8.66,13/02/2024,KID7887995190,19.723245,73.57749,120.9,Local Variety,2024-10-21,Rain-fed,Yes,137646,2752,XXXX1792XX,MAHB5918939,0.798,0.606,24.1,23.3,2024-11-24,79.0,Disbursed
MH-AS-PUN-10000023,anil.pawar14,Anil Pawar,Male,2000-01-15,26,General,XXXX-XXXX-1777,8184524456,Maharashtra,Pune,Mulshi,Mulshi_Village_84,431914,433/32,8.09,Semi-irrigated,Alluvial,Canal,Turmeric,Grapes,Maize,Yes,Bank of Baroda,No,No,2024-06-19,Active,433/32,Verified,35748253283,Bhogtavadar Varg-1,0.0,13.18,17/02/2024,KID3393941945,18.480859,74.154009,160.5,Salem,2024-07-03,Rain-fed,Yes,369325,7386,XXXX9029XX,MAHB6191477,0.557,0.393,29.4,24.8,2025-02-08,63.9,Pending Review
MH-AS-DHU-10000017,rekha.pawar97,Rekha Pawar,Female,1991-07-08,34,SBC,XXXX-XXXX-8747,7841377697,Maharashtra,Dhule,Sakri,Sakri_Village_54,400036,663/7,11.83,Rain-fed,Black Cotton Soil,River Lift,Moong Dal,Groundnut,Onion,No,Canara Bank,Yes,No,2024-07-24,Active,663/7,Verified,39421518487,Bhogtavadar Varg-1,0.0,19.27,09/08/2024,KID7588052444,20.612388,74.531261,194.1,Local Variety,2024-10-28,Rain-fed,Yes,297088,5941,XXXX5461XX,MAHB7063193,0.606,0.516,14.9,24.4,,,
MH-AS-SAT-10000026,meena.nirmal29,Meena Nirmal,Female,1957-05-09,69,General,XXXX-XXXX-8507,9792746790,Maharashtra,Satara,Wai,Wai_Village_23,425910,362/27,6.95,Semi-irrigated,Sandy Loam,River Lift,Turmeric,Peas,,Yes,Union Bank,Yes,No,2023-02-26,Active,362/27,Verified,38854238082,Bhogtavadar Varg-1,0.0,11.15,19/02/2024,KID1088236347,17.690438,74.262922,148.7,Salem,2024-07-13,Rain-fed,No,0,0,XXXX7586XX,MAHB5149432,0.716,0.691,3.5,24.4,,,
MH-AS-LAT-10000021,meena.wagh83,Meena Wagh,Female,1957-02-05,69,NT,XXXX-XXXX-6756,7023225226,Maharashtra,Latur,Nilanga,Nilanga_Village_26,402107,525/49,5.86,Well-irrigated,Red Laterite,Drip,Cotton,Tomato,,Yes,,No,No,2022-10-04,Active,525/49,Verified,34037867512,Bhogtavadar Varg-1,0.0,11.62,16/01/2025,KID2477641837,18.637427,76.696039,136.6,Bt-Hybrid,2024-06-24,Rain-fed,Yes,334625,6692,XXXX8223XX,MAHB9066512,0.552,0.457,17.2,18.9,,,
MH-AS-OSM-10000020,pandurang.more46,Pandurang More,Male,1966-12-27,59,NT,XXXX-XXXX-5842,9547334591,Maharashtra,Osmanabad,Omerga,Omerga_Village_93,443989,344/47,11.66,Irrigated,Alluvial,Canal,Sunflower,Urad Dal,,No,,Yes,No,2023-02-10,Active,344/47,Verified,32870403050,Bhogtavadar Varg-1,0.47,22.1,13/01/2025,KID5846064969,17.91885,76.150358,192.7,Local Variety,2024-11-09,Irrigated,No,0,0,XXXX1141XX,MAHB9766725,0.622,0.542,12.9,24.9,,,
MH-AS-OSM-10000021,lata.pawar41,Lata Pawar,Female,1994-01-03,32,General,XXXX-XXXX-3848,7685268086,Maharashtra,Osmanabad,Osmanabad,Osmanabad_Village_94,421518,918/38,6.06,Canal-irrigated,Medium Black,Borewell,Bajra,Tur Dal,Sunflower,Yes,,Yes,Yes,2025-06-15,Inactive,918/38,Unverified,37371573279,Bhogtavadar Varg-1,0.0,10.55,09/07/2024,KID1196675684,18.427274,76.110181,138.9,GHB-732,2024-06-18,Rain-fed,Yes,120282,2405,XXXX3070XX,MAHB6311900,0.716,0.307,57.1,14.2,,,
MH-AS-AMR-10000019,ganesh.patil63,Ganesh Patil,Male,1957-07-21,68,OBC,XXXX-XXXX-9792,8157359707,Maharashtra,Amravati,Daryapur,Daryapur_Village_18,434251,929/12,7.1,Rain-fed,Black Cotton Soil,Rain-fed,Cotton,Groundnut,Linseed,No,Maharashtra Gramin Bank,No,No,2023-05-05,Active,929/12,Verified,36447717367,Bhogtavadar Varg-1,0.0,12.2,19/02/2025,KID7588199607,21.018077,78.063743,150.3,Bt-Hybrid,2024-06-17,Rain-fed,Yes,372068,7441,XXXX8690XX,MAHB5767130,0.696,0.593,14.8,20.8,,,
MH-AS-AHM-10000017,meena.mahale61,Meena Mahale,Female,1964-09-27,61,OBC,XXXX-XXXX-8253,7867683802,Maharashtra,Ahmednagar,Kopargaon,Kopargaon_Village_91,413190,27/21,5.59,Semi-irrigated,Alluvial,Canal,Moong Dal,Wheat,,Yes,,Yes,Yes,2024-10-23,Inactive,27/21,Unverified,34658080160,Bhogtavadar Varg-2,0.0,9.73,07/03/2024,KID7691841867,18.729489,74.432619,133.4,Local Variety,2024-11-12,Rain-fed,Yes,143060,2861,XXXX4779XX,MAHB1351314,0.55,0.162,70.5,23.9,,,
MH-AS-NAS-10000016,vitthal.gavit51,Vitthal Gavit,Male,1973-02-08,53,SC,XXXX-XXXX-5543,7512927647,Maharashtra,Nashik,Sinnar,Sinnar_Village_45,438705,225/24,9.26,Well-irrigated,Red Laterite,Well,Maize,Sugarcane,Coriander,Yes,Canara Bank,No,Yes,2022-09-17,Active,225/24,Verified,35667181604,Inam,0.0,17.69,11/10/2024,KID8877000774,20.272072,73.644946,171.7,Ganga-11,2024-06-17,Rain-fed,Yes,210782,4215,XXXX7808XX,MAHB8480215,0.654,0.574,12.2,31.7,2025-01-29,76.7,Flagged
MH-AS-PUN-10000024,pushpa.bhosale47,Pushpa Bhosale,Female,1982-10-04,43,SC,XXXX-XXXX-8821,7220778916,Maharashtra,Pune,Purandar,Purandar_Village_90,402548,22/12,3.67,Canal-irrigated,Alluvial,River Lift,Cauliflower,Turmeric,Ginger,No,Bank of Baroda,No,Yes,2024-11-14,Active,22/12,Verified,39081544414,Bhogtavadar Varg-1,0.0,6.84,31/01/2024,KID3958101052,18.58602,73.746661,108.1,Local Variety,2024-11-10,Rain-fed,Yes,99771,1995,XXXX4817XX,MAHB9325939,0.749,0.59,21.2,26.5,2024-11-23,13.3,Pending Review
MH-AS-JAL-10000017,shyam.nirmal92,Shyam Nirmal,Male,2000-11-26,25,General,XXXX-XXXX-6999,9087967034,Maharashtra,Jalgaon,Amalner,Amalner_Village_30,442172,890/28,4.38,Canal-irrigated,Sandy Loam,Drip,Chilli,Bajra,,Yes,Union Bank,Yes,No,2024-06-16,Active,890/28,Verified,36922713963,Bhogtavadar Varg-1,0.0,7.33,27/10/2024,KID2269527396,20.885102,75.745627,118.1,LCA-334,2024-06-25,Rain-fed,No,0,0,XXXX8958XX,MAHB7693382,0.789,0.654,17.1,25.8,,,
MH-AS-KOL-10000016,tukaram.gaikwad86,Tukaram Gaikwad,Male,1978-12-20,47,General,XXXX-XXXX-8387,9073202180,Maharashtra,Kolhapur,Shirol,Shirol_Village_62,438834,6/18,6.17,Irrigated,Sandy Loam,Well,Wheat,Ginger,,No,Maharashtra Gramin Bank,No,No,2025-07-16,Active,6/18,Verified,35418232833,Bhogtavadar Varg-2,0.0,10.3,14/10/2024,KID6768842229,16.523649,74.254438,140.1,HD-2781,2024-11-09,Irrigated,No,0,0,XXXX9359XX,MAHB7313260,0.816,0.725,11.2,35.5,,,
MH-AS-NAN-10000025,mamta.salve85,Mamta Salve,Female,1989-12-31,36,SC,XXXX-XXXX-1850,8594484017,Maharashtra,Nanded,Mudkhed,Mudkhed_Village_91,442119,242/40,8.34,Irrigated,Medium Black,Well,Banana,Moong Dal,Onion,Yes,,No,Yes,2025-04-27,Active,242/40,Verified,38949781901,Bhogtavadar Varg-1,0.41,13.67,14/10/2024,KID1676776754,19.381855,77.706198,162.9,Grand Naine,2024-10-30,Irrigated,No,0,0,XXXX5171XX,MAHB6588459,0.617,0.554,10.2,24.0,,,
MH-AS-NAN-10000026,rajesh.surve15,Rajesh Surve,Male,1969-08-03,56,NT,XXXX-XXXX-2684,9165196097,Maharashtra,Nanded,Deglur,Deglur_Village_8,442227,795/43,8.01,Canal-irrigated,Alluvial,Drip,Tomato,Soybean,,No,,Yes,Yes,2023-12-05,Active,795/43,Verified,36075963527,Bhogtavadar Varg-1,0.0,14.93,17/06/2024,KID5692136325,18.773215,77.291238,159.7,Abhinav,2024-10-19,Rain-fed,No,0,0,XXXX7015XX,MAHB3880665,0.552,0.38,31.2,250.4,,,
MH-AS-PUN-10000025,lalita.wagh48,Lalita Wagh,Female,1982-08-19,43,SC,XXXX-XXXX-4890,8484289265,Maharashtra,Pune,Purandar,Purandar_Village_96,428971,931/44,2.68,Rain-fed,Red Laterite,Drip,Bajra,Tomato,Cabbage,No,DCCB Pune,Yes,Yes,2025-04-25,Pending,931/44,Pending,36206015111,Bhogtavadar Varg-1,0.0,5.11,09/12/2024,KID6974330572,18.571819,73.606188,92.4,GHB-732,2024-06-22,Rain-fed,Yes,49697,993,XXXX7634XX,MAHB2104053,0.619,0.437,29.4,14.0,,,
MH-AS-KOL-10000017,lalita.yadav65,Lalita Yadav,Female,1992-04-26,34,ST,XXXX-XXXX-7633,7851768648,Maharashtra,Kolhapur,Karvir,Karvir_Village_22,420373,825/38,3.01,Semi-irrigated,Sandy Loam,Drip,Bhendi (Okra),Jackfruit,,No,Bank of Baroda,Yes,No,2023-12-06,Active,825/38,Verified,38721631198,Bhogtavadar Varg-1,0.28,5.14,03/03/2024,KID7634848061,16.785965,74.382453,97.9,Local Variety,2024-11-10,Rain-fed,No,0,0,XXXX8156XX,MAHB7458972,0.727,0.528,27.4,24.1,,,
MH-AS-OSM-10000022,shobha.lokhande45,Shobha Lokhande,Female,1995-09-06,30,OBC,XXXX-XXXX-2990,8762875883,Maharashtra,Osmanabad,Tuljapur,Tuljapur_Village_30,422040,342/45,10.02,Well-irrigated,Sandy Loam,River Lift,Moong Dal,Chilli,,Yes,,No,No,2023-08-04,Inactive,342/45,Unverified,36756711494,Inam,0.0,16.12,29/07/2024,KID9255851448,18.479387,76.348063,178.6,Local Variety,2024-10-31,Rain-fed,Yes,264858,5297,XXXX5205XX,MAHB5676253,0.642,0.093,85.5,25.5,,,
MH-AS-NAG-10000024,usha.lokhande60,Usha Lokhande,Female,1957-12-05,68,SBC,XXXX-XXXX-4516,9971174533,Maharashtra,Nagpur,Ramtek,Ramtek_Village_58,430534,777/44,6.45,Canal-irrigated,Black Cotton Soil,River Lift,Guava,Amla,,No,,Yes,Yes,2025-01-12,Active,777/44,Verified,39633533290,Bhogtavadar Varg-2,0.0,10.53,30/06/2024,KID2112243392,21.361718,79.029343,143.3,Local Variety,2024-11-13,Rain-fed,Yes,188797,3775,XXXX6850XX,MAHB6884263,0.73,0.648,11.2,26.6,2025-01-03,17.5,Disbursed
MH-AS-AMR-10000020,vandana.desai49,Vandana Desai,Female,1970-12-13,55,SC,XXXX-XXXX-3517,8779328407,Maharashtra,Amravati,Daryapur,Daryapur_Village_31,428033,654/48,0.45,Well-irrigated,Black Cotton Soil,Borewell,Castor,Jowar,,Yes,,Yes,No,2023-12-25,Active,654/48,Verified,35071897791,Bhogtavadar Varg-2,0.0,0.89,23/03/2025,KID4944865378,21.035322,77.796542,37.8,Local Variety,2024-10-17,Rain-fed,No,0,0,XXXX3254XX,MAHB1707443,0.799,0.754,5.6,24.7,2024-11-14,50.1,Approved
MH-AS-NAG-10000025,ratan.chavan86,Ratan Chavan,Male,1950-06-25,75,SC,XXXX-XXXX-8402,7788093951,Maharashtra,Nagpur,Nagpur Urban,Nagpur Urban_Village_91,413750,353/25,1.34,Well-irrigated,Red Laterite,Drip,Wheat,Tur Dal,Cotton,Yes,DCCB Pune,Yes,Yes,2023-05-07,Active,353/25,Verified,31367704871,Bhogtavadar Varg-1,0.0,2.3,06/12/2024,KID2510715212,20.774159,78.77532,65.3,HD-2781,2024-10-17,Rain-fed,Yes,45730,914,XXXX4183XX,MAHB7519499,0.721,0.655,9.2,36.5,2025-04-15,12.7,Pending Review
MH-AS-AHM-10000018,yamuna.kadam19,Yamuna Kadam,Female,1999-02-16,27,NT,XXXX-XXXX-6750,9974226780,Maharashtra,Ahmednagar,Kopargaon,Kopargaon_Village_12,413656,459/29,7.32,Semi-irrigated,Black Cotton Soil,Borewell,Soybean,Onion,,No,Bank of Maharashtra,Yes,Yes,2023-12-24,Inactive,459/29,Unverified,38387664437,Bhogtavadar Varg-1,0.0,13.96,19/01/2025,KID5566043216,19.394088,74.666334,152.6,JS-9305,2024-06-27,Rain-fed,No,0,0,XXXX3380XX,MAHB7928701,0.58,0.173,70.2,10.8,,,
MH-AS-AUR-10000024,vandana.mahale57,Vandana Mahale,Female,1979-07-19,46,SC,XXXX-XXXX-3508,7852101348,Maharashtra,Aurangabad,Aurangabad,Aurangabad_Village_51,439268,52/24,11.28,Canal-irrigated,Medium Black,Tank,Maize,Jowar,,Yes,Canara Bank,No,Yes,2023-09-09,Active,52/24,Verified,34256292393,Bhogtavadar Varg-1,0.05,20.87,04/08/2024,KID3925012528,19.830583,75.38986,189.5,Ganga-11,2024-06-22,Rain-fed,Yes,264630,5292,XXXX9783XX,MAHB6310703,0.717,0.591,17.6,29.9,,,
MH-AS-OSM-10000023,vilas.lokhande77,Vilas Lokhande,Male,1953-12-08,72,ST,XXXX-XXXX-8979,8599011792,Maharashtra,Osmanabad,Osmanabad,Osmanabad_Village_89,428778,899/11,10.39,Irrigated,Black Cotton Soil,Rain-fed,Groundnut,Moong Dal,Tomato,No,Bank of Maharashtra,No,Yes,2023-06-09,Active,899/11,Verified,38261111839,Bhogtavadar Varg-1,0.0,18.21,20/03/2025,KID4947335918,17.975384,76.189834,181.9,TAG-24,2024-07-01,Irrigated,Yes,267369,5347,XXXX7219XX,MAHB6350324,0.645,0.51,20.9,18.2,2025-03-30,35.3,Approved
MH-AS-AMR-10000021,vandana.desai36,Vandana Desai,Female,1964-06-22,61,OBC,XXXX-XXXX-3719,8667358110,Maharashtra,Amravati,Daryapur,Daryapur_Village_68,426582,415/32,5.32,Semi-irrigated,Black Cotton Soil,River Lift,Paddy,Moong Dal,,No,State Bank of India,Yes,No,2024-12-14,Active,415/32,Verified,37403028869,Bhogtavadar Varg-1,0.0,8.95,04/01/2025,KID6874342398,20.98338,77.390221,130.1,Jyoti,2024-06-24,Rain-fed,Yes,136288,2725,XXXX9974XX,MAHB8243805,0.586,0.485,17.2,40.9,2024-10-25,10.0,Approved
MH-AS-SAN-10000029,lalita.yadav33,Lalita Yadav,Female,1953-05-14,73,General,XXXX-XXXX-8469,7442328442,Maharashtra,Sangli,Sangli,Sangli_Village_76,424667,841/28,7.26,Semi-irrigated,Red Laterite,Canal,Sugarcane,Grapes,,Yes,,No,No,2022-11-26,Active,841/28,Verified,34405620755,Bhogtavadar Varg-2,0.09,11.97,27/01/2024,KID9303201953,17.030975,74.617213,152.0,Co-86032,2024-06-30,Rain-fed,Yes,526455,10529,XXXX8658XX,MAHB5898463,0.773,0.704,8.9,699.7,,,
MH-AS-AHM-10000019,suresh.thorat60,Suresh Thorat,Male,1972-02-04,54,NT,XXXX-XXXX-2436,8533340407,Maharashtra,Ahmednagar,Shevgaon,Shevgaon_Village_74,415809,50/43,4.0,Irrigated,Medium Black,Borewell,Chilli,Sugarcane,,No,Bank of Baroda,No,Yes,2023-10-31,Active,50/43,Verified,35694628398,Bhogtavadar Varg-2,0.0,7.38,27/05/2024,KID1553767436,19.121526,75.142739,112.8,LCA-334,2024-06-21,Irrigated,No,0,0,XXXX9544XX,MAHB6086030,0.788,0.639,18.9,25.3,,,
MH-AS-AMR-10000022,ganesh.jadhav63,Ganesh Jadhav,Male,1977-01-28,49,SC,XXXX-XXXX-6800,9042690319,Maharashtra,Amravati,Amravati,Amravati_Village_98,404134,76/34,11.95,Canal-irrigated,Black Cotton Soil,Canal,Tur Dal,Sunflower,Urad Dal,Yes,DCCB Pune,Yes,Yes,2023-04-07,Active,76/34,Verified,36246716604,Bhogtavadar Varg-1,0.0,22.82,03/11/2024,KID5851793915,20.698287,77.608313,195.0,Local Variety,2024-11-11,Rain-fed,Yes,327887,6557,XXXX3557XX,MAHB8598227,0.608,0.51,16.1,24.1,,,
MH-AS-DHU-10000018,vandana.jadhav39,Vandana Jadhav,Female,1981-06-20,44,SBC,XXXX-XXXX-8364,8466890517,Maharashtra,Dhule,Sakri,Sakri_Village_22,418496,134/39,7.91,Well-irrigated,Medium Black,Well,Niger Seed,Maize,,No,,No,No,2024-07-23,Active,134/39,Verified,33971203213,Inam,0.0,14.69,08/06/2024,KID5060756016,21.048288,74.584356,158.7,Local Variety,2024-11-01,Rain-fed,No,0,0,XXXX8384XX,MAHB5591591,0.695,0.62,10.8,25.5,,,
MH-AS-AUR-10000025,dnyanoba.mahale61,Dnyanoba Mahale,Male,1998-09-03,27,SC,XXXX-XXXX-3201,7728499481,Maharashtra,Aurangabad,Sillod,Sillod_Village_59,442309,483/33,0.64,Well-irrigated,Medium Black,Well,Tomato,Onion,,No,DCCB Pune,No,No,2025-09-19,Active,483/33,Verified,37792729530,Bhogtavadar Varg-2,0.0,1.16,29/06/2024,KID7592962363,20.248157,75.596965,45.1,Abhinav,2024-11-09,Rain-fed,Yes,26750,535,XXXX2918XX,MAHB4855922,0.64,0.459,28.3,250.1,,,
MH-AS-AMR-10000023,vikram.shinde52,Vikram Shinde,Male,1963-05-08,63,ST,XXXX-XXXX-7829,8318683189,Maharashtra,Amravati,Morshi,Morshi_Village_39,443509,346/40,7.31,Rain-fed,Alluvial,Rain-fed,Paddy,Tur Dal,,Yes,Canara Bank,Yes,No,2023-04-01,Inactive,346/40,Unverified,37575259637,Bhogtavadar Varg-1,0.0,11.82,23/02/2024,KID1611672210,20.770034,78.115494,152.5,Jyoti,2024-07-08,Rain-fed,Yes,190161,3803,XXXX3835XX,MAHB7188671,0.69,0.431,37.5,41.7,,,
MH-AS-JAL-10000018,sunita.jadhav83,Sunita Jadhav,Female,1996-01-26,30,General,XXXX-XXXX-2246,9812345890,Maharashtra,Jalgaon,Bhusawal,Bhusawal_Village_76,402472,159/45,3.08,Rain-fed,Red Laterite,Well,Papaya,Maize,,No,,Yes,Yes,2022-08-25,Active,159/45,Verified,36715705115,Bhogtavadar Varg-1,0.0,6.12,22/10/2024,KID3372570446,21.158969,75.483578,99.0,Local Variety,2024-10-25,Rain-fed,Yes,73949,1478,XXXX8271XX,MAHB3032169,0.617,0.48,22.2,24.8,,,
MH-AS-AHM-10000020,rekha.dhere44,Rekha Dhere,Female,1994-10-23,31,OBC,XXXX-XXXX-3525,7751244731,Maharashtra,Ahmednagar,Kopargaon,Kopargaon_Village_21,431835,661/37,0.44,Semi-irrigated,Alluvial,Well,Bajra,Moong Dal,,Yes,Bank of Maharashtra,No,Yes,2025-03-05,Active,661/37,Verified,38313706299,Bhogtavadar Varg-1,0.0,0.84,16/09/2024,KID6433635656,19.465164,74.559839,37.4,GHB-732,2024-07-03,Rain-fed,No,0,0,XXXX5863XX,MAHB1316971,0.578,0.397,31.3,14.6,,,
MH-AS-AHM-10000021,vandana.pawar24,Vandana Pawar,Female,1971-03-05,55,SC,XXXX-XXXX-9824,9446610878,Maharashtra,Ahmednagar,Ahmednagar,Ahmednagar_Village_25,415581,339/7,10.37,Rain-fed,Alluvial,Rain-fed,Sugarcane,Groundnut,,Yes,State Bank of India,No,Yes,2025-11-02,Active,339/7,Verified,36458544482,Bhogtavadar Varg-1,0.0,17.81,18/04/2024,KID2648824867,19.306032,74.853873,181.7,Co-86032,2024-06-28,Rain-fed,No,0,0,XXXX2757XX,MAHB2973418,0.707,0.597,15.6,700.3,2025-03-25,85.4,Approved
MH-AS-DHU-10000019,ramesh.wagh48,Ramesh Wagh,Male,1989-09-09,36,ST,XXXX-XXXX-6786,9590833712,Maharashtra,Dhule,Sakri,Sakri_Village_95,413350,802/16,4.64,Irrigated,Medium Black,River Lift,Wheat,Cotton,,No,,No,Yes,2023-07-26,Inactive,802/16,Unverified,32079770569,Bhogtavadar Varg-1,0.28,9.24,20/03/2024,KID2484434436,21.125952,74.751541,121.5,HD-2781,2024-11-12,Irrigated,Yes,157413,3148,XXXX1999XX,MAHB5171126,0.577,0.236,59.1,36.2,,,
MH-AS-DHU-10000020,popat.wagh52,Popat Wagh,Male,1969-01-15,57,NT,XXXX-XXXX-1111,7433403864,Maharashtra,Dhule,Shirpur,Shirpur_Village_82,424265,609/42,1.42,Irrigated,Alluvial,River Lift,Watermelon,Wheat,Jowar,Yes,,No,No,2024-11-14,Active,609/42,Verified,36122110529,Bhogtavadar Varg-2,0.0,2.61,02/12/2024,KID9144315621,20.9187,74.386063,67.2,Local Variety,2024-11-02,Irrigated,Yes,41554,831,XXXX7723XX,MAHB4731100,0.673,0.544,19.2,25.6,,,
MH-AS-NAG-10000026,rajesh.mahale91,Rajesh Mahale,Male,1969-07-11,56,OBC,XXXX-XXXX-9465,8463021609,Maharashtra,Nagpur,Ramtek,Ramtek_Village_43,432515,973/29,7.92,Well-irrigated,Black Cotton Soil,Well,Paddy,Soybean,,Yes,Canara Bank,No,Yes,2025-11-17,Active,973/29,Verified,31795212538,Bhogtavadar Varg-1,0.12,14.52,03/09/2024,KID6276248082,21.35963,78.749311,158.8,Jyoti,2024-07-04,Rain-fed,Yes,229597,4591,XXXX7654XX,MAHB1969613,0.651,0.584,10.3,38.4,,,
MH-AS-AUR-10000026,yamuna.more86,Yamuna More,Female,1966-02-07,60,NT,XXXX-XXXX-1301,9248463837,Maharashtra,Aurangabad,Kannad,Kannad_Village_67,439685,942/5,10.71,Rain-fed,Alluvial,River Lift,Wheat,Chana Dal,,Yes,,No,Yes,2024-03-14,Active,942/5,Verified,37374584386,Bhogtavadar Varg-1,0.5,20.34,24/04/2024,KID3797010475,19.773625,75.235051,184.6,HD-2781,2024-10-25,Rain-fed,Yes,310279,6205,XXXX8168XX,MAHB7668802,0.789,0.654,17.1,35.5,2024-11-11,50.0,Pending Review
MH-AS-NAS-10000017,shobha.mahale55,Shobha Mahale,Female,1964-02-08,62,NT,XXXX-XXXX-7684,9454165919,Maharashtra,Nashik,Sinnar,Sinnar_Village_54,437187,9/39,2.93,Rain-fed,Sandy Loam,Tank,Peas,Coriander,Cauliflower,Yes,,No,Yes,2023-09-25,Active,9/39,Verified,36128695961,Bhogtavadar Varg-1,0.0,5.64,09/03/2025,KID2295023827,20.338437,73.549189,96.6,Local Variety,2024-11-07,Rain-fed,Yes,84959,1699,XXXX9590XX,MAHB7857131,0.645,0.583,9.6,25.0,,,
MH-AS-PUN-10000026,pushpa.pawar73,Pushpa Pawar,Female,1988-05-15,38,ST,XXXX-XXXX-7469,8787807089,Maharashtra,Pune,Maval,Maval_Village_34,419612,226/19,9.63,Rain-fed,Sandy Loam,Borewell,Cabbage,Onion,,Yes,,No,Yes,2024-07-30,Active,226/19,Verified,36272000062,Bhogtavadar Varg-1,0.0,17.94,25/02/2024,KID5246981598,18.855362,73.54788,175.1,Local Variety,2024-10-20,Rain-fed,Yes,256155,5123,XXXX8968XX,MAHB9184991,0.621,0.501,19.3,26.4,,,
MH-AS-OSM-10000024,ramesh.thorat20,Ramesh Thorat,Male,1999-12-18,26,SC,XXXX-XXXX-8337,8162747288,Maharashtra,Osmanabad,Lohara,Lohara_Village_93,426465,973/32,7.69,Irrigated,Sandy Loam,Well,Tur Dal,Chana Dal,,No,,Yes,Yes,2024-01-12,Active,973/32,Verified,36065662867,Shasakiya,0.0,12.7,28/06/2024,KID5839849810,18.384213,75.755773,156.5,Local Variety,2024-10-29,Irrigated,No,0,0,XXXX2947XX,MAHB8266883,0.711,0.69,3.0,23.5,,,
MH-AS-AUR-10000027,saraswati.mane53,Saraswati Mane,Female,1950-10-17,75,OBC,XXXX-XXXX-6651,9217802675,Maharashtra,Aurangabad,Aurangabad,Aurangabad_Village_62,411983,905/14,8.32,Well-irrigated,Red Laterite,Canal,Bajra,Wheat,,Yes,,No,Yes,2024-06-15,Inactive,905/14,Unverified,39650701349,Bhogtavadar Varg-2,0.0,14.44,08/03/2025,KID5110089487,20.174142,75.49058,162.7,GHB-732,2024-06-19,Rain-fed,Yes,144711,2894,XXXX3866XX,MAHB7322064,0.554,0.05,91.0,15.6,,,
MH-AS-NAG-10000027,rukhmini.yadav59,Rukhmini Yadav,Female,1981-11-05,44,ST,XXXX-XXXX-1017,7947376366,Maharashtra,Nagpur,Nagpur Rural,Nagpur Rural_Village_1,428052,888/25,6.34,Well-irrigated,Red Laterite,Well,Wheat,Orange,Papaya,No,Bank of Maharashtra,Yes,Yes,2023-01-06,Active,888/25,Verified,33294092753,Bhogtavadar Varg-1,0.0,12.5,11/10/2024,KID5196862742,21.512711,78.739078,142.1,HD-2781,2024-11-07,Rain-fed,Yes,195234,3904,XXXX5443XX,MAHB8719110,0.781,0.625,20.0,36.6,,,
